delivery_distance,order_value,traffic_severity,weather_severity,is_small_basket,is_long_distance,delivery_friction_index,delivery_delay
8.98,13.45,1,2,1,0,1.5,14.56
9.08,38.77,1,4,1,0,2.5,7.91
13.9,35.27,3,4,1,1,3.5,-4.06
11.24,8.04,2,1,1,1,1.5,2.59
11.97,32.54,1,2,1,1,1.5,-3.38
14.16,45.68,3,1,1,1,2.0,-2.55
14.42,14.03,1,4,1,1,2.5,12.02
7.26,21.39,2,2,1,0,2.0,11.98
2.58,37.78,1,2,1,0,1.5,-8.07
7.91,11.58,3,4,1,0,3.5,18.79
5.17,16.52,1,1,1,0,1.0,-3.55
2.17,29.14,1,4,1,0,2.5,2.33
6.77,14.89,3,4,1,0,3.5,-3.52
12.43,13.69,3,4,1,1,3.5,-1.29
12.54,39.34,3,1,1,1,2.0,9.44
14.36,7.98,1,1,1,1,1.0,8.49
14.85,46.17,2,2,1,1,2.0,16.08
12.97,38.78,1,1,1,1,1.0,19.41
11.47,32.65,2,4,1,1,3.0,8.12
14.73,7.37,3,4,1,1,3.5,-8.72
4.21,5.49,1,2,1,0,1.5,19.2
9.98,26.5,2,2,1,0,2.0,5.63
5.27,34.74,3,2,1,0,2.5,-7.72
7.94,21.73,3,1,1,0,2.0,-4.82
9.85,21.09,2,1,1,0,1.5,-8.41
11.77,13.16,2,1,1,1,1.5,7.97
7.45,49.74,3,4,1,0,3.5,4.23
5.99,11.27,1,2,1,0,1.5,6.26
4.69,40.39,3,1,1,0,2.0,9.12
6.43,45.37,1,1,1,0,1.0,17.18
14.33,47.62,2,2,1,1,2.0,-6.74
14.11,42.36,2,4,1,1,3.0,-8.49
13.22,14.83,1,2,1,1,1.5,19.38
12.09,43.08,3,1,1,1,2.0,13.64
4.48,12.45,2,4,1,0,3.0,-4.9
10.06,18.95,2,4,1,1,3.0,-1.19
11.39,40.28,1,1,1,1,1.0,4.52
11.1,48.77,1,4,1,1,2.5,0.23
9.47,44.68,2,1,1,0,1.5,5.1
13.6,7.63,2,1,1,1,1.5,6.34
6.9,17.61,1,2,1,0,1.5,19.25
14.14,11.21,1,1,1,1,1.0,-3.39
5.49,11.41,1,2,1,0,1.5,0.74
11.82,42.43,2,2,1,1,2.0,10.16
3.11,31.77,2,4,1,0,3.0,19.35
12.37,19.34,2,1,1,1,1.5,2.64
2.91,21.5,2,4,1,0,3.0,10.21
10.79,31.66,1,2,1,1,1.5,0.34
4.45,15.41,2,2,1,0,2.0,19.65
14.92,21.06,2,2,1,1,2.0,2.55
4.08,16.91,2,4,1,0,3.0,10.34
4.83,21.23,2,4,1,0,3.0,-7.06
2.33,14.07,2,1,1,0,1.5,-0.45
14.78,43.94,3,1,1,1,2.0,1.39
11.96,7.59,3,1,1,1,2.0,11.09
8.63,45.49,3,2,1,0,2.5,-3.57
2.25,49.64,1,1,1,0,1.0,8.99
11.56,23.47,1,2,1,1,1.5,14.06
4.86,24.2,2,2,1,0,2.0,-5.89
13.83,38.41,3,4,1,1,3.5,-3.39
7.19,22.0,3,1,1,0,2.0,9.1
6.82,25.48,1,4,1,0,2.5,16.43
10.89,22.24,2,1,1,1,1.5,11.17
5.43,29.28,2,1,1,0,1.5,-3.67
9.1,12.97,1,1,1,0,1.0,7.27
7.41,33.94,3,1,1,0,2.0,2.0
2.15,48.86,1,4,1,0,2.5,-0.52
5.72,12.98,1,2,1,0,1.5,-7.66
8.83,14.81,1,2,1,0,1.5,2.13
8.27,46.74,3,2,1,0,2.5,-0.91
12.96,8.06,1,2,1,1,1.5,18.31
4.34,8.27,3,4,1,0,3.5,-5.08
13.81,10.48,1,2,1,1,1.5,1.45
2.43,47.75,2,2,1,0,2.0,2.75
3.64,34.16,1,2,1,0,1.5,10.31
10.88,19.43,1,1,1,1,1.0,-2.94
11.63,23.09,2,2,1,1,2.0,19.32
13.8,21.62,3,1,1,1,2.0,10.84
14.93,26.92,1,1,1,1,1.0,-4.23
6.11,28.5,1,4,1,0,2.5,3.31
7.29,37.38,3,2,1,0,2.5,-7.29
6.82,7.58,1,2,1,0,1.5,-7.78
11.13,45.02,1,4,1,1,2.5,-6.61
5.16,37.89,2,2,1,0,2.0,-8.21
9.82,46.6,3,4,1,0,3.5,3.6
12.85,39.45,2,2,1,1,2.0,-9.24
11.64,9.34,1,2,1,1,1.5,10.34
10.66,33.9,3,4,1,1,3.5,14.46
7.23,45.42,3,1,1,0,2.0,4.86
10.48,30.98,3,2,1,1,2.5,6.84
3.17,35.96,3,1,1,0,2.0,4.23
13.06,31.15,1,2,1,1,1.5,-0.71
12.32,42.26,3,1,1,1,2.0,13.54
5.69,33.78,2,2,1,0,2.0,8.19
3.58,36.81,2,1,1,0,1.5,3.14
3.99,26.05,3,2,1,0,2.5,6.28
6.75,27.24,1,1,1,0,1.0,-8.87
12.82,24.53,1,4,1,1,2.5,-4.03
13.13,17.53,2,4,1,1,3.0,-7.9
3.43,46.36,2,2,1,0,2.0,12.73
7.51,43.5,3,2,1,0,2.5,16.5
5.0,47.41,3,1,1,0,2.0,3.08
2.5,25.53,1,4,1,0,2.5,-0.06
4.8,46.65,2,4,1,0,3.0,5.96
5.1,8.53,3,1,1,0,2.0,17.71
12.72,12.64,1,1,1,1,1.0,-0.51
6.49,16.13,1,4,1,0,2.5,15.93
3.56,11.68,2,2,1,0,2.0,4.19
10.6,42.83,2,4,1,1,3.0,-5.87
2.97,16.5,2,1,1,0,1.5,15.9
5.49,38.11,2,2,1,0,2.0,-1.8
12.53,38.48,3,1,1,1,2.0,-5.77
4.94,37.69,3,1,1,0,2.0,-8.36
14.01,28.96,2,4,1,1,3.0,10.42
14.52,46.7,2,1,1,1,1.5,-0.82
4.63,5.53,2,1,1,0,1.5,-8.28
5.21,26.25,2,1,1,0,1.5,-9.58
3.73,19.01,1,1,1,0,1.0,0.62
3.27,24.76,1,1,1,0,1.0,8.84
13.68,37.82,3,4,1,1,3.5,5.49
14.45,12.32,2,2,1,1,2.0,-8.06
14.07,6.31,3,1,1,1,2.0,0.35
14.95,41.99,2,2,1,1,2.0,7.95
8.85,5.91,1,4,1,0,2.5,-9.14
11.9,34.05,3,2,1,1,2.5,-9.49
14.08,47.93,2,2,1,1,2.0,-6.77
8.07,38.96,2,4,1,0,3.0,8.65
13.32,45.57,3,1,1,1,2.0,4.49
10.38,12.72,3,1,1,1,2.0,1.02
6.21,45.74,1,4,1,0,2.5,6.93
5.21,41.34,3,4,1,0,3.5,12.63
4.81,36.35,1,2,1,0,1.5,8.39
3.66,30.53,1,1,1,0,1.0,10.45
5.87,5.1,1,4,1,0,2.5,11.42
4.29,26.86,1,1,1,0,1.0,13.8
7.44,15.6,1,4,1,0,2.5,-5.4
10.25,28.81,2,4,1,1,3.0,-1.37
5.64,49.52,3,2,1,0,2.5,-1.49
13.16,23.07,2,4,1,1,3.0,-1.66
7.08,10.76,1,4,1,0,2.5,6.22
10.43,35.02,3,4,1,1,3.5,16.95
8.36,28.15,1,4,1,0,2.5,-5.46
7.69,13.56,1,1,1,0,1.0,-6.68
8.24,48.97,3,2,1,0,2.5,-3.04
6.99,16.14,2,2,1,0,2.0,3.15
14.52,13.65,3,1,1,1,2.0,18.41
9.1,25.54,2,4,1,0,3.0,10.16
11.45,9.9,1,4,1,1,2.5,3.94
13.9,26.84,3,1,1,1,2.0,5.33
13.02,15.52,1,2,1,1,1.5,4.61
10.09,10.02,2,4,1,1,3.0,-6.68
8.31,11.69,2,2,1,0,2.0,7.56
11.93,23.13,1,4,1,1,2.5,9.6
13.82,40.29,3,2,1,1,2.5,-8.2
14.19,22.78,3,2,1,1,2.5,3.07
14.59,39.69,2,1,1,1,1.5,-5.67
13.17,40.32,1,2,1,1,1.5,13.62
12.99,29.3,2,1,1,1,1.5,1.89
7.13,26.34,2,1,1,0,1.5,-9.87
4.05,34.2,3,4,1,0,3.5,-6.49
8.84,40.99,3,2,1,0,2.5,18.86
14.0,21.56,1,2,1,1,1.5,-5.26
7.69,45.13,2,1,1,0,1.5,-2.48
10.13,5.53,1,4,1,1,2.5,9.77
13.43,14.64,2,1,1,1,1.5,-2.59
3.74,23.05,2,1,1,0,1.5,16.94
13.75,44.64,3,1,1,1,2.0,15.78
2.47,35.98,3,1,1,0,2.0,10.88
7.25,37.21,3,2,1,0,2.5,-0.32
14.1,14.98,1,1,1,1,1.0,17.57
5.25,35.94,2,1,1,0,1.5,11.07
11.99,22.01,1,4,1,1,2.5,-8.86
7.49,30.37,3,4,1,0,3.5,-0.56
11.1,20.22,2,1,1,1,1.5,8.61
6.03,48.79,2,4,1,0,3.0,-3.3
6.54,37.6,3,4,1,0,3.5,-0.38
13.3,13.04,1,1,1,1,1.0,3.85
11.66,24.16,3,4,1,1,3.5,12.33
5.39,34.57,1,2,1,0,1.5,16.02
5.14,34.71,3,1,1,0,2.0,17.52
11.8,42.68,1,4,1,1,2.5,-8.47
11.62,19.93,2,2,1,1,2.0,3.15
8.72,8.1,1,2,1,0,1.5,10.36
4.48,16.27,1,2,1,0,1.5,10.93
6.62,28.11,3,4,1,0,3.5,18.33
10.69,20.17,1,4,1,1,2.5,-5.09
11.59,14.09,1,4,1,1,2.5,3.1
2.93,37.21,3,4,1,0,3.5,1.25
12.14,40.79,1,1,1,1,1.0,-2.18
3.22,40.45,3,1,1,0,2.0,8.49
10.5,15.31,2,1,1,1,1.5,19.0
11.94,35.37,3,2,1,1,2.5,5.4
4.2,31.34,2,1,1,0,1.5,-9.15
12.0,20.95,3,1,1,1,2.0,3.71
14.27,24.81,1,4,1,1,2.5,-0.06
2.09,5.13,2,4,1,0,3.0,18.3
4.03,13.59,2,2,1,0,2.0,-1.15
4.61,22.09,3,1,1,0,2.0,16.69
7.42,46.64,2,4,1,0,3.0,-6.25
13.62,39.1,2,2,1,1,2.0,7.77
5.93,16.22,2,2,1,0,2.0,-2.3
10.42,18.95,3,1,1,1,2.0,-9.19
4.42,23.79,2,4,1,0,3.0,8.38
7.8,14.07,1,4,1,0,2.5,-0.08
8.31,5.64,3,4,1,0,3.5,9.02
14.55,34.9,3,1,1,1,2.0,10.34
9.31,22.4,3,4,1,0,3.5,1.45
6.93,15.53,3,1,1,0,2.0,4.81
11.67,36.14,1,1,1,1,1.0,6.32
3.93,40.64,1,2,1,0,1.5,4.34
9.83,14.42,2,2,1,0,2.0,9.56
13.97,15.63,3,4,1,1,3.5,7.26
5.39,32.17,1,1,1,0,1.0,-6.98
14.36,28.64,1,2,1,1,1.5,-2.19
2.81,39.09,3,4,1,0,3.5,6.89
2.85,31.55,3,1,1,0,2.0,-5.8
13.6,37.46,1,1,1,1,1.0,-1.32
11.94,37.09,1,4,1,1,2.5,1.3
5.98,34.73,3,2,1,0,2.5,-7.41
6.91,48.0,1,2,1,0,1.5,-5.5
14.12,14.3,3,2,1,1,2.5,13.82
3.99,12.07,3,2,1,0,2.5,-2.27
4.79,18.83,3,2,1,0,2.5,19.92
11.09,37.72,2,1,1,1,1.5,11.27
7.86,49.71,3,4,1,0,3.5,12.32
3.35,48.76,3,1,1,0,2.0,1.03
3.71,31.76,2,4,1,0,3.0,2.81
13.84,7.62,3,2,1,1,2.5,13.66
9.38,30.46,3,2,1,0,2.5,10.57
2.96,8.51,3,1,1,0,2.0,2.63
8.92,45.25,1,4,1,0,2.5,-8.57
11.7,36.91,2,1,1,1,1.5,-9.13
14.0,28.46,1,4,1,1,2.5,-3.63
7.75,36.94,2,1,1,0,1.5,13.8
9.42,33.95,2,1,1,0,1.5,4.58
14.15,15.2,1,4,1,1,2.5,-2.34
8.42,48.35,3,4,1,0,3.5,7.93
5.75,27.58,3,4,1,0,3.5,-9.54
14.53,14.73,1,1,1,1,1.0,19.65
7.46,32.54,2,2,1,0,2.0,10.38
8.99,13.13,1,4,1,0,2.5,0.73
6.07,28.61,2,1,1,0,1.5,10.95
12.46,10.8,2,4,1,1,3.0,-8.52
9.49,34.14,1,4,1,0,2.5,17.72
5.03,42.25,2,2,1,0,2.0,15.94
3.22,37.67,3,4,1,0,3.5,-8.64
11.62,22.08,1,1,1,1,1.0,0.79
11.76,40.98,1,2,1,1,1.5,3.17
12.11,31.88,2,4,1,1,3.0,16.07
3.16,28.77,2,2,1,0,2.0,16.01
3.31,7.78,2,4,1,0,3.0,-7.37
4.75,48.96,1,4,1,0,2.5,11.13
8.24,31.74,2,2,1,0,2.0,-1.13
6.06,42.44,1,1,1,0,1.0,19.02
13.49,22.11,3,2,1,1,2.5,6.87
13.19,11.51,2,2,1,1,2.0,9.88
14.89,47.73,3,1,1,1,2.0,12.95
14.97,19.32,2,2,1,1,2.0,10.78
5.43,21.5,2,1,1,0,1.5,-0.57
2.02,12.35,3,1,1,0,2.0,16.74
11.81,7.4,1,4,1,1,2.5,-2.72
5.19,40.93,2,1,1,0,1.5,15.85
9.02,32.07,3,4,1,0,3.5,6.28
3.2,15.05,3,2,1,0,2.5,1.09
8.42,6.51,3,4,1,0,3.5,6.89
14.05,28.22,3,2,1,1,2.5,2.62
12.27,6.54,2,4,1,1,3.0,16.53
6.4,34.47,2,1,1,0,1.5,-6.31
10.11,27.85,1,2,1,1,1.5,2.5
9.39,35.13,2,2,1,0,2.0,-7.62
3.47,5.75,2,1,1,0,1.5,0.4
10.62,44.19,2,4,1,1,3.0,12.89
5.57,18.85,1,1,1,0,1.0,12.08
2.35,39.66,3,1,1,0,2.0,8.71
2.79,16.95,1,1,1,0,1.0,16.44
4.16,30.0,2,1,1,0,1.5,-8.35
6.62,12.36,1,1,1,0,1.0,11.1
4.67,26.06,3,1,1,0,2.0,0.11
4.21,40.05,1,4,1,0,2.5,5.2
8.93,19.62,1,4,1,0,2.5,-7.04
9.96,7.65,3,2,1,0,2.5,13.57
12.82,46.38,2,1,1,1,1.5,-8.68
9.85,31.48,3,2,1,0,2.5,6.39
4.5,19.98,2,2,1,0,2.0,14.37
12.92,17.45,3,2,1,1,2.5,2.0
8.61,17.56,2,4,1,0,3.0,0.8
13.16,24.18,1,4,1,1,2.5,1.79
13.51,15.19,1,2,1,1,1.5,0.22
9.75,38.27,1,4,1,0,2.5,11.09
14.27,45.82,3,2,1,1,2.5,-8.89
14.68,37.59,2,4,1,1,3.0,16.65
5.58,27.66,2,4,1,0,3.0,-3.85
12.53,13.74,2,4,1,1,3.0,0.69
8.43,15.99,2,4,1,0,3.0,-2.07
5.33,36.83,1,1,1,0,1.0,15.09
8.67,29.71,2,1,1,0,1.5,-9.89
3.75,16.06,1,2,1,0,1.5,-8.23
14.54,15.78,1,2,1,1,1.5,-3.83
7.37,33.5,3,4,1,0,3.5,8.3
14.97,27.19,1,4,1,1,2.5,-5.77
8.48,39.37,1,2,1,0,1.5,-6.4
13.62,13.24,1,1,1,1,1.0,12.18
4.92,34.17,1,4,1,0,2.5,7.24
4.94,27.13,3,4,1,0,3.5,19.38
13.41,13.1,1,1,1,1,1.0,4.96
2.44,6.94,1,4,1,0,2.5,2.16
2.36,17.17,1,4,1,0,2.5,11.02
5.03,29.83,2,4,1,0,3.0,-7.84
3.5,38.3,2,2,1,0,2.0,8.61
5.2,23.04,3,4,1,0,3.5,13.43
9.27,23.43,3,2,1,0,2.5,-5.85
13.96,23.59,2,2,1,1,2.0,17.09
13.25,49.93,3,1,1,1,2.0,19.96
9.14,36.37,2,2,1,0,2.0,2.1
4.81,25.1,1,1,1,0,1.0,2.98
8.61,15.39,2,2,1,0,2.0,15.41
14.83,30.46,3,2,1,1,2.5,-2.08
9.94,49.5,1,2,1,0,1.5,18.96
8.15,7.48,1,2,1,0,1.5,-5.85
6.53,32.98,3,2,1,0,2.5,8.47
11.62,47.81,3,2,1,1,2.5,18.07
8.5,16.11,3,2,1,0,2.5,9.93
7.07,32.76,3,2,1,0,2.5,16.97
14.69,8.63,3,2,1,1,2.5,-3.1
6.65,28.25,2,1,1,0,1.5,9.97
14.94,36.48,3,4,1,1,3.5,-6.49
12.97,33.93,1,1,1,1,1.0,1.62
11.39,5.94,3,4,1,1,3.5,8.83
4.45,29.2,1,4,1,0,2.5,16.45
13.92,21.78,1,2,1,1,1.5,2.68
11.4,39.87,1,2,1,1,1.5,15.91
4.25,11.65,1,1,1,0,1.0,15.31
14.6,29.03,1,2,1,1,1.5,-5.46
2.0,27.83,2,2,1,0,2.0,-6.87
5.04,18.64,1,1,1,0,1.0,11.14
2.88,20.72,1,1,1,0,1.0,-1.37
9.49,20.67,3,2,1,0,2.5,5.31
8.96,19.79,1,1,1,0,1.0,5.34
2.21,26.12,3,1,1,0,2.0,-6.54
4.06,36.5,3,2,1,0,2.5,9.45
7.67,19.96,2,1,1,0,1.5,9.86
3.87,5.49,1,4,1,0,2.5,6.8
7.33,21.53,1,1,1,0,1.0,19.1
8.23,47.45,2,2,1,0,2.0,7.03
2.21,21.71,1,4,1,0,2.5,-3.23
7.0,29.12,1,1,1,0,1.0,14.57
8.35,15.67,1,4,1,0,2.5,10.42
8.86,28.76,1,2,1,0,1.5,14.28
9.83,46.99,1,4,1,0,2.5,12.09
7.48,18.22,1,1,1,0,1.0,14.94
10.29,48.9,2,2,1,1,2.0,10.39
4.09,24.62,2,2,1,0,2.0,-8.96
4.73,16.29,2,4,1,0,3.0,15.92
5.33,28.74,1,4,1,0,2.5,-6.26
12.57,22.88,2,1,1,1,1.5,-5.35
6.92,11.96,2,2,1,0,2.0,15.31
8.98,43.28,2,4,1,0,3.0,3.3
10.15,11.45,3,4,1,1,3.5,6.87
6.52,12.38,1,4,1,0,2.5,10.02
6.75,23.83,1,1,1,0,1.0,14.91
6.6,49.82,3,1,1,0,2.0,13.62
14.37,31.8,1,2,1,1,1.5,-6.72
5.09,11.47,2,4,1,0,3.0,8.23
13.05,22.81,3,2,1,1,2.5,4.23
3.53,28.13,2,2,1,0,2.0,0.01
11.71,25.28,1,1,1,1,1.0,4.84
10.35,9.04,1,2,1,1,1.5,14.93
8.07,9.52,3,2,1,0,2.5,-9.57
7.54,32.78,1,4,1,0,2.5,16.39
10.76,12.12,2,4,1,1,3.0,3.86
13.87,30.19,2,1,1,1,1.5,13.89
10.48,28.04,2,2,1,1,2.0,11.03
7.25,20.29,3,2,1,0,2.5,19.6
13.07,15.26,3,2,1,1,2.5,17.24
13.03,44.65,2,4,1,1,3.0,17.78
9.89,21.27,3,2,1,0,2.5,-5.64
7.26,49.72,2,1,1,0,1.5,0.69
5.3,37.15,3,1,1,0,2.0,9.33
8.26,34.16,1,2,1,0,1.5,-0.51
12.64,13.52,1,4,1,1,2.5,14.44
7.88,30.13,3,4,1,0,3.5,-2.69
11.34,47.11,2,4,1,1,3.0,7.4
7.7,44.04,1,2,1,0,1.5,13.97
15.0,29.61,2,1,1,1,1.5,16.2
8.83,39.4,3,1,1,0,2.0,19.83
11.4,17.34,2,1,1,1,1.5,12.47
12.43,28.5,3,2,1,1,2.5,6.13
14.19,33.76,2,1,1,1,1.5,7.37
6.28,8.71,3,2,1,0,2.5,15.05
13.33,13.43,3,1,1,1,2.0,-4.04
2.86,31.15,3,2,1,0,2.5,13.86
10.79,37.85,1,1,1,1,1.0,7.01
14.88,43.56,1,1,1,1,1.0,18.87
7.58,7.54,2,1,1,0,1.5,6.75
6.18,15.37,3,2,1,0,2.5,16.55
12.48,13.47,3,4,1,1,3.5,6.57
8.76,18.43,2,1,1,0,1.5,-6.57
12.69,31.33,1,4,1,1,2.5,12.27
7.34,9.57,2,1,1,0,1.5,-3.98
7.44,36.85,1,4,1,0,2.5,11.57
13.72,35.19,1,4,1,1,2.5,-4.39
13.99,5.93,1,1,1,1,1.0,-4.25
4.52,45.67,2,1,1,0,1.5,-4.28
8.32,17.11,3,2,1,0,2.5,-6.03
4.6,11.65,3,4,1,0,3.5,-5.12
2.74,33.95,2,4,1,0,3.0,8.61
13.35,38.16,1,1,1,1,1.0,18.7
8.36,11.28,2,4,1,0,3.0,4.5
11.67,42.74,2,2,1,1,2.0,-3.5
11.29,36.27,1,1,1,1,1.0,15.21
5.37,37.62,1,4,1,0,2.5,14.55
2.19,34.21,1,1,1,0,1.0,5.52
5.04,17.63,3,2,1,0,2.5,9.43
3.86,21.13,2,2,1,0,2.0,0.92
14.28,7.26,2,4,1,1,3.0,4.48
8.74,29.47,3,1,1,0,2.0,3.28
6.71,11.04,3,4,1,0,3.5,2.01
4.03,48.5,2,4,1,0,3.0,-6.71
6.35,7.57,3,2,1,0,2.5,-4.21
8.94,44.75,3,2,1,0,2.5,1.75
9.96,36.71,2,1,1,0,1.5,2.72
2.99,22.36,2,2,1,0,2.0,-8.9
10.59,40.85,3,4,1,1,3.5,-1.0
9.2,43.1,1,2,1,0,1.5,-7.45
5.15,17.73,1,1,1,0,1.0,3.49
13.87,28.28,1,1,1,1,1.0,11.36
13.19,20.31,2,1,1,1,1.5,9.59
3.71,43.32,1,1,1,0,1.0,12.38
7.17,21.25,3,1,1,0,2.0,-5.76
9.01,19.38,1,1,1,0,1.0,11.48
14.22,38.97,2,2,1,1,2.0,5.23
11.15,42.6,3,1,1,1,2.0,3.97
14.55,46.82,2,4,1,1,3.0,1.75
3.59,32.93,1,1,1,0,1.0,-3.7
14.37,28.86,2,2,1,1,2.0,-8.4
2.06,17.03,1,2,1,0,1.5,-4.66
4.84,6.66,1,2,1,0,1.5,-8.53
12.11,6.04,2,4,1,1,3.0,11.86
8.86,8.98,1,4,1,0,2.5,9.3
10.57,31.45,3,2,1,1,2.5,6.62
4.88,13.33,2,1,1,0,1.5,4.92
10.98,33.05,2,1,1,1,1.5,-7.14
13.15,28.26,1,2,1,1,1.5,6.24
3.67,15.36,1,2,1,0,1.5,0.87
2.1,12.65,2,4,1,0,3.0,6.81
11.88,34.77,3,2,1,1,2.5,16.09
6.3,38.65,3,1,1,0,2.0,-0.72
14.61,33.78,2,1,1,1,1.5,10.41
11.0,36.89,1,4,1,1,2.5,8.98
4.49,28.36,1,2,1,0,1.5,-2.07
7.25,18.74,3,4,1,0,3.5,5.38
3.97,33.63,3,1,1,0,2.0,-3.65
4.99,36.26,2,4,1,0,3.0,-0.09
12.82,14.79,1,2,1,1,1.5,-7.1
12.43,38.78,1,2,1,1,1.5,-6.45
11.91,11.23,3,4,1,1,3.5,14.46
6.55,41.56,3,1,1,0,2.0,-2.12
9.1,13.64,1,4,1,0,2.5,19.85
7.18,8.25,2,4,1,0,3.0,9.27
5.49,40.79,3,4,1,0,3.5,7.56
6.56,45.95,3,4,1,0,3.5,5.78
12.87,13.51,2,2,1,1,2.0,-3.21
7.74,37.76,1,4,1,0,2.5,-2.94
8.86,46.61,2,4,1,0,3.0,-2.02
10.42,17.63,1,1,1,1,1.0,11.17
2.04,17.4,2,2,1,0,2.0,-3.49
8.39,35.48,3,2,1,0,2.5,14.98
7.83,16.38,1,4,1,0,2.5,3.66
3.59,9.99,3,4,1,0,3.5,16.14
13.5,31.88,2,4,1,1,3.0,3.84
10.13,48.34,2,1,1,1,1.5,6.63
2.72,26.42,2,4,1,0,3.0,3.68
7.04,6.48,2,2,1,0,2.0,3.77
2.69,17.97,1,4,1,0,2.5,-1.51
2.92,6.26,2,2,1,0,2.0,-9.44
13.84,8.65,2,2,1,1,2.0,-8.33
3.45,20.91,1,1,1,0,1.0,1.73
5.79,11.32,3,1,1,0,2.0,-1.44
10.62,30.7,1,4,1,1,2.5,3.25
10.11,14.77,2,1,1,1,1.5,-4.49
7.93,12.45,2,2,1,0,2.0,-5.65
7.64,11.45,2,1,1,0,1.5,16.27
5.24,17.04,3,1,1,0,2.0,5.32
4.04,41.05,3,2,1,0,2.5,-0.59
9.02,45.27,3,1,1,0,2.0,8.79
10.93,33.08,1,4,1,1,2.5,-3.31
7.36,13.62,1,4,1,0,2.5,-6.17
5.09,45.06,2,1,1,0,1.5,7.43
4.88,44.52,3,1,1,0,2.0,19.48
9.5,10.73,3,2,1,0,2.5,4.31
14.62,11.92,3,4,1,1,3.5,5.49
14.24,6.55,2,1,1,1,1.5,19.15
6.22,45.73,1,4,1,0,2.5,-5.64
13.56,14.68,2,2,1,1,2.0,-1.95
14.44,21.63,2,4,1,1,3.0,-1.26
3.99,6.0,3,2,1,0,2.5,18.49
2.34,22.4,2,2,1,0,2.0,1.65
6.02,29.65,1,1,1,0,1.0,16.88
7.72,20.24,3,1,1,0,2.0,4.33
12.82,44.44,3,1,1,1,2.0,-1.96
12.91,10.06,1,2,1,1,1.5,17.2
2.58,23.46,3,2,1,0,2.5,4.14
6.93,6.28,1,1,1,0,1.0,1.1
10.81,15.99,3,2,1,1,2.5,13.74
8.16,37.73,2,2,1,0,2.0,19.97
7.04,30.73,3,4,1,0,3.5,6.18
9.48,23.93,3,4,1,0,3.5,5.4
9.34,19.18,3,1,1,0,2.0,-9.97
5.64,40.65,3,1,1,0,2.0,11.98
6.18,41.88,1,2,1,0,1.5,-2.34
11.36,12.84,3,1,1,1,2.0,4.75
6.76,41.42,1,1,1,0,1.0,-5.23
12.62,48.47,1,4,1,1,2.5,-7.85
5.56,46.37,2,1,1,0,1.5,-7.82
13.33,25.71,3,2,1,1,2.5,-2.97
11.91,36.84,2,2,1,1,2.0,-8.1
3.53,43.03,2,2,1,0,2.0,18.46
6.68,39.55,2,1,1,0,1.5,-2.89
9.17,16.14,3,1,1,0,2.0,-4.6
11.05,35.23,2,4,1,1,3.0,-3.04
5.25,10.85,1,2,1,0,1.5,-6.82
10.38,8.53,3,2,1,1,2.5,-3.5
13.1,12.24,2,4,1,1,3.0,1.65
10.23,46.49,2,2,1,1,2.0,8.7
6.09,8.47,2,2,1,0,2.0,11.96
4.47,31.3,3,2,1,0,2.5,19.76
3.05,6.66,1,1,1,0,1.0,9.05
9.4,19.49,2,2,1,0,2.0,17.84
3.82,37.35,2,4,1,0,3.0,19.87
14.6,28.38,3,2,1,1,2.5,9.34
7.59,23.49,3,1,1,0,2.0,9.38
10.17,10.28,1,1,1,1,1.0,-2.03
5.06,25.78,1,1,1,0,1.0,8.72
7.3,45.41,2,1,1,0,1.5,-7.27
3.11,23.55,2,4,1,0,3.0,11.33
11.75,20.51,2,4,1,1,3.0,-4.77
7.27,29.17,1,1,1,0,1.0,-3.07
7.36,37.77,2,4,1,0,3.0,5.8
14.58,48.88,3,4,1,1,3.5,1.8
10.98,30.98,1,2,1,1,1.5,7.92
12.68,27.93,2,1,1,1,1.5,0.25
7.63,21.51,1,4,1,0,2.5,-4.55
12.32,19.76,3,2,1,1,2.5,8.25
13.44,38.74,3,4,1,1,3.5,5.99
7.5,9.79,3,2,1,0,2.5,9.71
12.14,8.74,1,2,1,1,1.5,12.44
6.66,22.31,3,4,1,0,3.5,13.79
9.81,18.51,3,4,1,0,3.5,8.56
3.89,46.5,1,2,1,0,1.5,-7.9
12.7,32.37,1,2,1,1,1.5,7.2
9.55,29.97,1,1,1,0,1.0,0.93
3.91,17.62,1,4,1,0,2.5,19.92
10.83,11.32,3,4,1,1,3.5,16.38
12.57,44.14,2,2,1,1,2.0,0.62
11.72,45.9,1,4,1,1,2.5,6.33
10.27,8.89,1,1,1,1,1.0,10.82
2.57,47.86,2,1,1,0,1.5,17.44
9.25,12.45,2,2,1,0,2.0,-8.52
4.24,31.24,1,1,1,0,1.0,8.16
3.86,36.28,2,2,1,0,2.0,16.99
9.78,18.32,3,4,1,0,3.5,-8.69
8.55,37.7,1,1,1,0,1.0,13.29
10.03,41.14,2,4,1,1,3.0,15.68
3.84,18.32,1,2,1,0,1.5,-3.66
11.24,33.33,2,2,1,1,2.0,9.39
10.86,42.36,1,2,1,1,1.5,1.48
4.28,43.22,2,1,1,0,1.5,11.36
6.8,27.09,3,2,1,0,2.5,13.55
11.3,13.28,1,4,1,1,2.5,12.41
11.06,24.44,1,4,1,1,2.5,-1.38
8.39,33.04,2,2,1,0,2.0,-8.43
4.58,44.46,3,2,1,0,2.5,18.68
